0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
AC20-0016421,CT,0,0,0,0,10/15/20 16:13,E dry creek rd,i 25 nb on ramp,Centennial,CO,80112,10,R474,-104.878819,39.584629,,,,,3,,,T89,10/15/20 16:13,,1,2,3,0,,0,,,0,1,8,,8,3,1,1,2,DRY,1,NONE,,,,,,,,,3,2,N,,,0,1,0,0,B,1,A,3,F,0,0,0,0,,,,,,,,,2,1,1,0,0,,5,2,5,40,,,,,,,,ORIGINAL REPORT,V2 was E/B E Dry Creek Rd making a left turn to get onto the N/B i 25 on ramp. V2 had a green arrow while he was turning when he was struck in the right rear corner by V1. V1 was W/B E Dry Creek Rd when she drove through a red light striking V2. V1 stated she thought the light was still green but realized it wasn't when she saw all the vehicle turning in front of her.&nbsp;
AC20-0016470,CT,0,0,0,0,10/16/20 9:17,E Arapahoe Rd ,S REVERE PKY,Centennial,CO,80112,10,R11,-104.840442,39.59505,,600,F,E,2,88,,T84,10/16/20 9:17,,1,3,4,0,N,0,Y,0,0,1,7,,7,3,3,2,2,DRY,1,NONE,,,,,,,,,4,1,N,,,0,3,,,B,1,A,3,B,0,,,0,,,,,,,,,1,1,2,0,0,Y,7,8,11,55,30,0,NO APPARENT CONTRIBUTING FACTOR,,NONE,,,,"<p>TUs 2 AND 3 STOPPED IN TRAFFIC WAITING TO MOVE OVER FOR A CLOSED LANE AHEAD.&nbsp; TU1 W/B LOOKING LEFT TO CHANGE LANES AND FAILED TO OBSERVE TRAFFIC AHEAD HAD STOPPED.&nbsp; TU1 COLLIDED WITH TU2, KNOCKING TU2 INTO TU3.</p><p>NO INJURIES REPORTED</p>"
AC20-0016470,CT,0,0,0,0,10/16/20 9:17,E Arapahoe Rd ,S REVERE PKY,Centennial,CO,80112,10,R11,-104.840442,39.59505,,600,F,E,2,88,,T84,10/16/20 9:17,,1,3,4,0,N,0,Y,0,0,1,7,,7,3,3,2,2,DRY,1,NONE,,,,,,,,,3,1,N,FOLLOWING TOO CLOSELY,142,0,1,0,0,B,1,A,3,B,0,0,0,0,,,,,,,,,1,1,2,0,0,Y,7,8,11,55,30,0,NO APPARENT CONTRIBUTING FACTOR,,NONE,,,,"<p>TUs 2 AND 3 STOPPED IN TRAFFIC WAITING TO MOVE OVER FOR A CLOSED LANE AHEAD.&nbsp; TU1 W/B LOOKING LEFT TO CHANGE LANES AND FAILED TO OBSERVE TRAFFIC AHEAD HAD STOPPED.&nbsp; TU1 COLLIDED WITH TU2, KNOCKING TU2 INTO TU3.</p><p>NO INJURIES REPORTED</p>"
AC20-0016470,CT,0,0,0,0,10/16/20 9:17,E Arapahoe Rd ,S REVERE PKY,Centennial,CO,80112,10,R11,-104.840442,39.59505,,600,F,E,2,88,,T84,10/16/20 9:17,,1,3,4,0,N,0,Y,0,0,1,7,,7,3,3,2,2,DRY,1,NONE,,,,,,,,,3,2,N,,,0,1,0,0,B,1,A,1,A,0,0,0,0,,,,,,,,,2,1,1,0,0,N,7,7,3,55,0,0,NO APPARENT CONTRIBUTING FACTOR,,NONE,,,,"<p>TUs 2 AND 3 STOPPED IN TRAFFIC WAITING TO MOVE OVER FOR A CLOSED LANE AHEAD.&nbsp; TU1 W/B LOOKING LEFT TO CHANGE LANES AND FAILED TO OBSERVE TRAFFIC AHEAD HAD STOPPED.&nbsp; TU1 COLLIDED WITH TU2, KNOCKING TU2 INTO TU3.</p><p>NO INJURIES REPORTED</p>"
AC20-0016470,CT,0,0,0,0,10/16/20 9:17,E Arapahoe Rd ,S REVERE PKY,Centennial,CO,80112,10,R11,-104.840442,39.59505,,600,F,E,2,88,,T84,10/16/20 9:17,,1,3,4,0,N,0,Y,0,0,1,7,,7,3,3,2,2,DRY,1,NONE,,,,,,,,,3,3,N,,,0,1,0,0,B,1,A,1,A,0,0,0,0,,,,,,,,,3,1,1,0,0,N,7,7,3,55,0,0,NO APPARENT CONTRIBUTING FACTOR,,NONE,,,,"<p>TUs 2 AND 3 STOPPED IN TRAFFIC WAITING TO MOVE OVER FOR A CLOSED LANE AHEAD.&nbsp; TU1 W/B LOOKING LEFT TO CHANGE LANES AND FAILED TO OBSERVE TRAFFIC AHEAD HAD STOPPED.&nbsp; TU1 COLLIDED WITH TU2, KNOCKING TU2 INTO TU3.</p><p>NO INJURIES REPORTED</p>"
AC20-0016473,CT,0,0,0,0,10/16/20 10:12,13700 E Arapahoe Rd,S POTOMAC ST,Centennial,CO,80112,10,R27,-104.828524,39.594582,,100,F,E,2,88,,T84,10/16/20 10:12,,1,2,4,0,,0,,,0,1,7,,7,3,1,1,2,DRY,1,NONE,,,,,,,,,3,1,U,,,0,,,,,,,,,,,,,,,,,,,,,1,1,,1,0,,5,7,1,55,,,,,,,,,TU2 STOPPED AT RED LIGHT W/B ARAPAHOE RD AT POTOMAC.&nbsp; TU1 DIDN'T STOP IN TIME AND COLLIDED WITH TU2 BEFORE FLEEING THE SCENE.&nbsp; NO INJURIES REPORTED.&nbsp;
AC20-0016473,CT,0,0,0,0,10/16/20 10:12,13700 E Arapahoe Rd,S POTOMAC ST,Centennial,CO,80112,10,R27,-104.828524,39.594582,,100,F,E,2,88,,T84,10/16/20 10:12,,1,2,4,0,,0,,,0,1,7,,7,3,1,1,2,DRY,1,NONE,,,,,,,,,3,2,N,,,0,1,1,0,B,1,A,1,A,0,0,0,0,,,,,,,,,2,1,2,0,0,N,9,7,3,55,0,0,NO APPARENT CONTRIBUTING FACTOR,,NONE,,,,TU2 STOPPED AT RED LIGHT W/B ARAPAHOE RD AT POTOMAC.&nbsp; TU1 DIDN'T STOP IN TIME AND COLLIDED WITH TU2 BEFORE FLEEING THE SCENE.&nbsp; NO INJURIES REPORTED.&nbsp;
AC20-0016473,CT,0,0,0,0,10/16/20 10:12,13700 E Arapahoe Rd,S POTOMAC ST,Centennial,CO,80112,10,R27,-104.828524,39.594582,,100,F,E,2,88,,T84,10/16/20 10:12,,1,2,4,0,,0,,,0,1,7,,7,3,1,1,2,DRY,1,NONE,,,,,,,,,4,2,N,,,0,3,,,B,1,A,1,A,0,,,0,,,,,,,,,2,1,2,0,0,N,9,7,3,55,0,0,NO APPARENT CONTRIBUTING FACTOR,,NONE,,,,TU2 STOPPED AT RED LIGHT W/B ARAPAHOE RD AT POTOMAC.&nbsp; TU1 DIDN'T STOP IN TIME AND COLLIDED WITH TU2 BEFORE FLEEING THE SCENE.&nbsp; NO INJURIES REPORTED.&nbsp;
AC20-0016482,CT,0,0,0,0,10/16/20 14:08,Inverness Dr W,E Dry Creek Rd,Centennial,CO,80112,10,R476,-104.868269,39.581325,,,,,3,,,T82,10/16/20 14:08,,1,2,4,0,,0,,,0,1,8,,8,2,1,1,2,DRY,1,NONE,,,,,,,,,3,1,N,FAILED TO YIELD ROW LEFT TURN,278,0,1,0,0,B,1,A,1,A,0,0,0,0,,,,,,,,,1,1,1,0,0,N,9,8,5,35,10,3,NO APPARENT CONTRIBUTING FACTOR,,NONE,,,ORIGINAL REPORT,V2 was southbound on Inverness Dr. West going through the intersection of E. Dry Creek Rd when V1 started to make a left turn from northbound Inverness Dr. West striking the left rear of V2. V1 failed to yield ROW on left turn.&nbsp;
AC20-0016482,CT,0,0,0,0,10/16/20 14:08,Inverness Dr W,E Dry Creek Rd,Centennial,CO,80112,10,R476,-104.868269,39.581325,,,,,3,,,T82,10/16/20 14:08,,1,2,4,0,,0,,,0,1,8,,8,2,1,1,2,DRY,1,NONE,,,,,,,,,4,2,N,,,0,3,,,B,1,A,1,A,0,,,0,,,,,,,,,2,1,2,0,0,Y,9,5,1,35,25,0,NO APPARENT CONTRIBUTING FACTOR,,NONE,,,ORIGINAL REPORT,V2 was southbound on Inverness Dr. West going through the intersection of E. Dry Creek Rd when V1 started to make a left turn from northbound Inverness Dr. West striking the left rear of V2. V1 failed to yield ROW on left turn.&nbsp;
AC20-0016482,CT,0,0,0,0,10/16/20 14:08,Inverness Dr W,E Dry Creek Rd,Centennial,CO,80112,10,R476,-104.868269,39.581325,,,,,3,,,T82,10/16/20 14:08,,1,2,4,0,,0,,,0,1,8,,8,2,1,1,2,DRY,1,NONE,,,,,,,,,3,2,N,,,0,1,0,0,B,1,A,1,A,0,0,0,0,,,,,,,,,2,1,2,0,0,Y,9,5,1,35,25,0,NO APPARENT CONTRIBUTING FACTOR,,NONE,,,ORIGINAL REPORT,V2 was southbound on Inverness Dr. West going through the intersection of E. Dry Creek Rd when V1 started to make a left turn from northbound Inverness Dr. West striking the left rear of V2. V1 failed to yield ROW on left turn.&nbsp;
AC20-0016598,CT,0,0,0,0,10/18/20 9:16,S Jordan Rd / E Hinsdale Dr,E Hinsdale Dr,Centennial,CO,80112,10,R371,-104.812588,39.582121,,,,,3,,,A42,10/18/20 9:16,,1,2,CT4,0,Y,0,,,0,5,20,,20,3,1,1,2,DRY,1,FOG,,,,,,,,,4,2,N,,,0,3,3,3,B,1,A,1,A,0,0,0,0,,,,,,,,,2,1,2,0,0,N,5,1,1,45,40,0,NO APPARENT CONTRIBUTING FACTOR,,NONE,,,ORIGINAL REPORT,"<p>TU2 was traveling north on S. Jordan Rd. approaching the intersection of E. Hinsdale Dr. in the number 1 lane. TU1 was traveling south on S. Jordan Rd. and, as it entered the intersection at E. Hinsdale Dr., TU1 cross over the median separating the north and south bound lanes of S. Jordan Rd. TU1 struck the keep right traffic sign on the south side of the intersection and proceeded into opposing traffic traveling north on S. Jordan Rd. The sign struck TU2 causing damage to the driver's side door and front right fender. TU1 crossed the median again and traveled south on S. Jordan Rd.</p><p>TU2 made a U-turn at E. Hinsdale Dr. and drove south on S. Jordan Rd. in attempt to locate TU1. TU2 was unsuccessful in locating TU1 and TU2 returned to the intersection of S. Jordan Rd. and E. Hinsdale Dr. When deputies arrived on scene they attempted to locate TU1, but they were unsuccesful.</p>"
AC20-0016598,CT,0,0,0,0,10/18/20 9:16,S Jordan Rd / E Hinsdale Dr,E Hinsdale Dr,Centennial,CO,80112,10,R371,-104.812588,39.582121,,,,,3,,,A42,10/18/20 9:16,,1,2,CT4,0,Y,0,,,0,5,20,,20,3,1,1,2,DRY,1,FOG,,,,,,,,,3,2,N,,,0,1,0,0,B,1,A,1,A,0,0,0,0,,,,,,,,,2,1,2,0,0,N,5,1,1,45,40,0,NO APPARENT CONTRIBUTING FACTOR,,NONE,,,ORIGINAL REPORT,"<p>TU2 was traveling north on S. Jordan Rd. approaching the intersection of E. Hinsdale Dr. in the number 1 lane. TU1 was traveling south on S. Jordan Rd. and, as it entered the intersection at E. Hinsdale Dr., TU1 cross over the median separating the north and south bound lanes of S. Jordan Rd. TU1 struck the keep right traffic sign on the south side of the intersection and proceeded into opposing traffic traveling north on S. Jordan Rd. The sign struck TU2 causing damage to the driver's side door and front right fender. TU1 crossed the median again and traveled south on S. Jordan Rd.</p><p>TU2 made a U-turn at E. Hinsdale Dr. and drove south on S. Jordan Rd. in attempt to locate TU1. TU2 was unsuccessful in locating TU1 and TU2 returned to the intersection of S. Jordan Rd. and E. Hinsdale Dr. When deputies arrived on scene they attempted to locate TU1, but they were unsuccesful.</p>"
AC20-0016625,CT,0,0,0,0,10/19/20 1:28,MM 196 I25 NB,I25 NB DRY CREEK OFF RAMP/DRY CREEK I25 NB ON RAMP,Centennial,CO,80112,10,R478,-104.875454,39.578688,,,,,1,25,,C31,10/19/20 1:28,,1,2,3,0,Y,0,,,0,1,7,,6,3,4,1,1,DRY,3,NONE,,,,,,,,,4,1,N,,,0,3,0,0,B,1,A,1,A,0,0,0,0,,,,,,,,,1,1,2,0,0,Y,9,1,1,65,75,17,ASLEEP AT WHEEL,,NONE,,,,"<p>CORTEZ was driving NB in the #3 lane of I25 just south of the E. Dry Creek Rd. exit. CORTEZ struck the rear of CASABIANCA's vehicle, which was also in the NB #3 lane, with the front of his vehicle. When CORTEZ was asked what had happened he stated that he fell asleep at the wheel and did not wake up until he hit CASABIANCA. CORTEZ also stated that he believed he was in the #2 lane when the accident occurred. The impact with the front of CORTEZ's vehicle into the rear of CASABIANCA's vehicle corroborated CORTEZ's statement. CORTEZ was issued a summons (ACCIT0002877) for careless driving causing bodily injury.</p><p></p><p>CASABIANCA was transported to Sky Ridge Hospital for complaint of neck pain by SMFR prior to my arrival and Deputy Mackay responded to the hospital to get CASABIANCA to fill out a driver statement and check for SBI. The attending physician stated there was no SBI. Both driver's statements were uploaded to the case and photographs were added to the digital crime scene program.&nbsp;</p>"
AC20-0016625,CT,0,0,0,0,10/19/20 1:28,MM 196 I25 NB,I25 NB DRY CREEK OFF RAMP/DRY CREEK I25 NB ON RAMP,Centennial,CO,80112,10,R478,-104.875454,39.578688,,,,,1,25,,C31,10/19/20 1:28,,1,2,3,0,Y,0,,,0,1,7,,6,3,4,1,1,DRY,3,NONE,,,,,,,,,3,1,N,42-4-1402(2)(b),139,0,1,0,0,B,1,A,1,A,0,0,0,0,,,,,,,,,1,1,2,0,0,Y,9,1,1,65,75,17,ASLEEP AT WHEEL,,NONE,,,,"<p>CORTEZ was driving NB in the #3 lane of I25 just south of the E. Dry Creek Rd. exit. CORTEZ struck the rear of CASABIANCA's vehicle, which was also in the NB #3 lane, with the front of his vehicle. When CORTEZ was asked what had happened he stated that he fell asleep at the wheel and did not wake up until he hit CASABIANCA. CORTEZ also stated that he believed he was in the #2 lane when the accident occurred. The impact with the front of CORTEZ's vehicle into the rear of CASABIANCA's vehicle corroborated CORTEZ's statement. CORTEZ was issued a summons (ACCIT0002877) for careless driving causing bodily injury.</p><p></p><p>CASABIANCA was transported to Sky Ridge Hospital for complaint of neck pain by SMFR prior to my arrival and Deputy Mackay responded to the hospital to get CASABIANCA to fill out a driver statement and check for SBI. The attending physician stated there was no SBI. Both driver's statements were uploaded to the case and photographs were added to the digital crime scene program.&nbsp;</p>"
AC20-0016625,CT,0,0,0,0,10/19/20 1:28,MM 196 I25 NB,I25 NB DRY CREEK OFF RAMP/DRY CREEK I25 NB ON RAMP,Centennial,CO,80112,10,R478,-104.875454,39.578688,,,,,1,25,,C31,10/19/20 1:28,,1,2,3,0,Y,0,,,0,1,7,,6,3,4,1,1,DRY,3,NONE,,,,,,,,,3,2,N,,,0,1,1,0,B,1,A,1,A,0,0,0,1,,,,,,,,,2,1,1,0,0,Y,5,1,1,65,65,0,NO APPARENT CONTRIBUTING FACTOR,,NONE,,,,"<p>CORTEZ was driving NB in the #3 lane of I25 just south of the E. Dry Creek Rd. exit. CORTEZ struck the rear of CASABIANCA's vehicle, which was also in the NB #3 lane, with the front of his vehicle. When CORTEZ was asked what had happened he stated that he fell asleep at the wheel and did not wake up until he hit CASABIANCA. CORTEZ also stated that he believed he was in the #2 lane when the accident occurred. The impact with the front of CORTEZ's vehicle into the rear of CASABIANCA's vehicle corroborated CORTEZ's statement. CORTEZ was issued a summons (ACCIT0002877) for careless driving causing bodily injury.</p><p></p><p>CASABIANCA was transported to Sky Ridge Hospital for complaint of neck pain by SMFR prior to my arrival and Deputy Mackay responded to the hospital to get CASABIANCA to fill out a driver statement and check for SBI. The attending physician stated there was no SBI. Both driver's statements were uploaded to the case and photographs were added to the digital crime scene program.&nbsp;</p>"
AC20-0016657,CT,0,0,0,0,10/19/20 13:44, E Smoky Hill Rd,S Liverpool St,Centennial,CO,80016,10,R111,-104.744758,39.607854,,,,,3,,,T89,10/19/20 13:44,,1,2,6,0,,0,,,0,1,7,,7,3,4,1,2,DRY,1,NONE,,,,,,,,,3,1,N,Following too Close,1074810,0,1,0,0,B,1,A,1,A,0,0,0,0,,,,,,,,,1,1,1,0,0,,9,3,1,45,,,,,,,,ORIGINAL REPORT,V2 was stopped at a red light when the vehicle behind him V1 rolled into his rear bumper. V1 driver stated he was to close to begin with while he was stopped. V1 thought he had started to move and he rear ended V2. Very minor damage occurred to both vehicles. Rescue responded to check on V2 driver due to him having some back pain. Rescue cleared without transporting.
AC20-0016657,CT,0,0,0,0,10/19/20 13:44, E Smoky Hill Rd,S Liverpool St,Centennial,CO,80016,10,R111,-104.744758,39.607854,,,,,3,,,T89,10/19/20 13:44,,1,2,6,0,,0,,,0,1,7,,7,3,4,1,2,DRY,1,NONE,,,,,,,,,3,2,N,,,0,1,0,0,B,1,A,1,A,0,0,0,1,,,,,,,,,2,1,1,0,0,,9,3,3,40,,,,,,,,ORIGINAL REPORT,V2 was stopped at a red light when the vehicle behind him V1 rolled into his rear bumper. V1 driver stated he was to close to begin with while he was stopped. V1 thought he had started to move and he rear ended V2. Very minor damage occurred to both vehicles. Rescue responded to check on V2 driver due to him having some back pain. Rescue cleared without transporting.
AC20-0016660,CT,0,0,0,0,10/19/20 15:00,E County Line Rd ,S Holly St,Centennial,CO,80126,10,R240,-104.923065,39.566139,,,,,3,,,T89,10/19/20 15:00,,1,4,3,0,,0,,,0,1,7,,7,3,4,1,1,DRY,1,NONE,,,,,,,,,3,1,N,CARELESS DRIVING,141,0,1,0,0,B,1,A,3,F,0,0,0,0,,,,,,,,,1,1,1,0,0,,9,7,1,45,,,,,,,,,"<p>V4, V3 and V2 were all stopped W/B E County Line Rd for a red light in the number one lane. V1 was W/B E County Line Rd in the number one lane. V1 stated he was trying to get to the turn lane when he hit the gas instead of the brake. V1 further stated that it was his fault and that he was just trying to get to the liquor store to bought some wine for dinner. V1 rear ended V2 then drove up the median around two cars and struck V4. V2 was pushed into V3.&nbsp;</p><p>V1 had this left arm in a sling from surgery and some type of cast/boot on his right foot. Rescue responded and cleared without transporting.</p>"
AC20-0016660,CT,0,0,0,0,10/19/20 15:00,E County Line Rd ,S Holly St,Centennial,CO,80126,10,R240,-104.923065,39.566139,,,,,3,,,T89,10/19/20 15:00,,1,4,3,0,,0,,,0,1,7,,7,3,4,1,1,DRY,1,NONE,,,,,,,,,3,2,N,,,0,1,0,0,B,1,A,2,B,0,0,0,0,,,,,,,,,2,1,1,0,0,,7,7,3,45,,,,,,,,,"<p>V4, V3 and V2 were all stopped W/B E County Line Rd for a red light in the number one lane. V1 was W/B E County Line Rd in the number one lane. V1 stated he was trying to get to the turn lane when he hit the gas instead of the brake. V1 further stated that it was his fault and that he was just trying to get to the liquor store to bought some wine for dinner. V1 rear ended V2 then drove up the median around two cars and struck V4. V2 was pushed into V3.&nbsp;</p><p>V1 had this left arm in a sling from surgery and some type of cast/boot on his right foot. Rescue responded and cleared without transporting.</p>"
AC20-0016660,CT,0,0,0,0,10/19/20 15:00,E County Line Rd ,S Holly St,Centennial,CO,80126,10,R240,-104.923065,39.566139,,,,,3,,,T89,10/19/20 15:00,,1,4,3,0,,0,,,0,1,7,,7,3,4,1,1,DRY,1,NONE,,,,,,,,,3,3,N,,,0,1,0,0,B,1,A,1,A,0,0,0,0,,,,,,,,,3,1,1,0,0,,9,7,3,45,,,,,,,,,"<p>V4, V3 and V2 were all stopped W/B E County Line Rd for a red light in the number one lane. V1 was W/B E County Line Rd in the number one lane. V1 stated he was trying to get to the turn lane when he hit the gas instead of the brake. V1 further stated that it was his fault and that he was just trying to get to the liquor store to bought some wine for dinner. V1 rear ended V2 then drove up the median around two cars and struck V4. V2 was pushed into V3.&nbsp;</p><p>V1 had this left arm in a sling from surgery and some type of cast/boot on his right foot. Rescue responded and cleared without transporting.</p>"
AC20-0016660,CT,0,0,0,0,10/19/20 15:00,E County Line Rd ,S Holly St,Centennial,CO,80126,10,R240,-104.923065,39.566139,,,,,3,,,T89,10/19/20 15:00,,1,4,3,0,,0,,,0,1,7,,7,3,4,1,1,DRY,1,NONE,,,,,,,,,3,4,N,,,0,1,0,0,B,1,A,1,A,0,0,0,0,,,,,,,,,4,1,1,0,0,,7,7,3,45,,,,,,,,,"<p>V4, V3 and V2 were all stopped W/B E County Line Rd for a red light in the number one lane. V1 was W/B E County Line Rd in the number one lane. V1 stated he was trying to get to the turn lane when he hit the gas instead of the brake. V1 further stated that it was his fault and that he was just trying to get to the liquor store to bought some wine for dinner. V1 rear ended V2 then drove up the median around two cars and struck V4. V2 was pushed into V3.&nbsp;</p><p>V1 had this left arm in a sling from surgery and some type of cast/boot on his right foot. Rescue responded and cleared without transporting.</p>"
AC20-0016668,CT,0,0,0,0,10/19/20 16:27,6600 S Havana St,E ARAPAHOE RD,Centennial,CO,80112,10,R13,-104.866798,39.59505,,,,N,3,,,T88,10/19/20 16:27,,1,2,4,0,Y,0,,,0,1,7,,7,3,3,4,2,DRY,1,NONE,,,,,,,,,3,1,N,CARELESS,141,0,1,0,2,F,1,E,0,A,2,0,0,2,,,,,,,,,1,1,1,0,0,N,12,5,1,35,,17,DRIVER INEXPERIENCE,,NONE,,,ORIGINAL REPORT,"<p>TU2 AND TU1 WERE BOTH SB HAVANA ST ST, STRAIGHT LANE#1.&nbsp; TU2 WAS STOPPED BEHIND TRAFFIC.&nbsp; TU1 CAME AROUND THE CURVE AND WAS PROCEEDING DOWN HILL TOWARDS TU2.&nbsp; DRIVER OF TU2 STATED IT LOOKED LIKE TU1 WAS LOSING CONTROL.&nbsp; TU1 THEN COLLIDED WITH REAR OF TU2, CASUING DAMAGE.&nbsp; DRIVER OF TU1 ROTATED OVER THE HANDLE BARS AND WENT TO THE GROUND.&nbsp; RESCUE ARRIVED ON SCENE AND SPLINTED THE RIGHT WRIST OF THE DRIVER OF TU1.&nbsp; DRIVER OF TU1 REFUSED TRANSPORT TO A HOSPITAL AND WOULD GO ""LATER"".&nbsp; DRIVER OF TU1 HAD NO MOTORCYCLE ENDORSEMENT, REGISTRATION FOR MOTORCYCLE, OR PROOF OF INSURANCE. DRIVER OF TU1 STATED HE HAD ISSUES WITH HIS BRAKES, HOWEVER I LOOKED AND THERE APPEARED TO BE SUFFICIENT BRAKE PADS ON THE CALIPERS.</p><p></p><p></p>"
AC20-0016668,CT,0,0,0,0,10/19/20 16:27,6600 S Havana St,E ARAPAHOE RD,Centennial,CO,80112,10,R13,-104.866798,39.59505,,,,N,3,,,T88,10/19/20 16:27,,1,2,4,0,Y,0,,,0,1,7,,7,3,3,4,2,DRY,1,NONE,,,,,,,,,3,2,N,,,0,1,0,0,B,1,A,1,A,0,0,0,0,,,,,,,,,2,1,1,0,0,N,9,5,3,35,0,0,NO APPARENT CONTRIBUTING FACTOR,,NONE,,,ORIGINAL REPORT,"<p>TU2 AND TU1 WERE BOTH SB HAVANA ST ST, STRAIGHT LANE#1.&nbsp; TU2 WAS STOPPED BEHIND TRAFFIC.&nbsp; TU1 CAME AROUND THE CURVE AND WAS PROCEEDING DOWN HILL TOWARDS TU2.&nbsp; DRIVER OF TU2 STATED IT LOOKED LIKE TU1 WAS LOSING CONTROL.&nbsp; TU1 THEN COLLIDED WITH REAR OF TU2, CASUING DAMAGE.&nbsp; DRIVER OF TU1 ROTATED OVER THE HANDLE BARS AND WENT TO THE GROUND.&nbsp; RESCUE ARRIVED ON SCENE AND SPLINTED THE RIGHT WRIST OF THE DRIVER OF TU1.&nbsp; DRIVER OF TU1 REFUSED TRANSPORT TO A HOSPITAL AND WOULD GO ""LATER"".&nbsp; DRIVER OF TU1 HAD NO MOTORCYCLE ENDORSEMENT, REGISTRATION FOR MOTORCYCLE, OR PROOF OF INSURANCE. DRIVER OF TU1 STATED HE HAD ISSUES WITH HIS BRAKES, HOWEVER I LOOKED AND THERE APPEARED TO BE SUFFICIENT BRAKE PADS ON THE CALIPERS.</p><p></p><p></p>"
AC20-0016720,CT,0,0,0,0,10/20/20 10:14,2815 E Euclid Pl,,Centennial,CO,80121,10,R520,-104.955531,39.597181,,,,,3,,,T84,10/20/20 10:14,,1,2,2,0,N,0,N,0,0,3,13,,13,3,4,3,2,DRY,1,NONE,,,,,,,,,3,1,U,,,0,,,,,,,,,,,,,,,,,,,,,1,1,2,1,0,Y,7,7,1,25,30,,,,NONE,,,,"DRIVER AND PASSENGER OF V1 DRIVING A STOLEN VEHICLE W/B ON EUCLID PL.&nbsp; DRIVER COLLIDED WITH TU2, A PARKED VEHICLE.&nbsp; BOTH MALES ASSOCIATED WITH TU1 FLED THE SCENE ON FOOT.&nbsp;"
AC20-0016720,CT,0,0,0,0,10/20/20 10:14,2815 E Euclid Pl,,Centennial,CO,80121,10,R520,-104.955531,39.597181,,,,,3,,,T84,10/20/20 10:14,,1,2,2,0,N,0,N,0,0,3,13,,13,3,4,3,2,DRY,1,NONE,,,,,,,,,4,1,U,,,0,,,,,,,,,,,,,,,,,,,,,1,1,2,1,0,Y,7,7,1,25,30,,,,NONE,,,,"DRIVER AND PASSENGER OF V1 DRIVING A STOLEN VEHICLE W/B ON EUCLID PL.&nbsp; DRIVER COLLIDED WITH TU2, A PARKED VEHICLE.&nbsp; BOTH MALES ASSOCIATED WITH TU1 FLED THE SCENE ON FOOT.&nbsp;"
AC20-0016731,CT,0,0,0,0,10/20/20 14:11,E Arapahoe Rd,S HAVANA ST,Centennial,CO,80112,10,R13,-104.866798,39.59505,,20,F,W,2,88,,T84,10/20/20 14:11,,1,2,4,0,N,0,N,0,0,1,7,,7,3,3,2,2,DRY,1,NONE,,,,,,,,,3,1,N,FOLLOWING TOO CLOSELY,142,0,1,1,0,B,1,A,1,A,0,0,0,0,,,,,,,,,1,1,1,0,0,N,5,3,2,45,5,13,NO APPARENT CONTRIBUTING FACTOR,,NONE,,,,<p>TU2 E/B ARAPAHOE RD STOPPED AT RED LIGHT WITH S HAVANA ST.&nbsp; TU1 STATED HE DIDN'T SEE TU2'S BRAKE LIGHTS AND HE COLLIDED WITH TU2 IN THE REAR.</p><p>NO INJURIES REPORTED.&nbsp;</p>
AC20-0016731,CT,0,0,0,0,10/20/20 14:11,E Arapahoe Rd,S HAVANA ST,Centennial,CO,80112,10,R13,-104.866798,39.59505,,20,F,W,2,88,,T84,10/20/20 14:11,,1,2,4,0,N,0,N,0,0,1,7,,7,3,3,2,2,DRY,1,NONE,,,,,,,,,3,2,N,,,0,1,0,0,B,1,A,1,A,0,0,0,0,,,,,,,,,2,1,2,0,0,N,7,3,3,55,0,0,NO APPARENT CONTRIBUTING FACTOR,,NONE,,,,<p>TU2 E/B ARAPAHOE RD STOPPED AT RED LIGHT WITH S HAVANA ST.&nbsp; TU1 STATED HE DIDN'T SEE TU2'S BRAKE LIGHTS AND HE COLLIDED WITH TU2 IN THE REAR.</p><p>NO INJURIES REPORTED.&nbsp;</p>
AC20-0016256,CT,0,0,0,0,10/12/20 23:46,5150 E EASTER AVE,S FAIRFAX ST,Centennial,CO,80122,10,CT_CT2_22_2209,-104.9274527,39.58776847,,20,F,N,3,,,C13,10/12/20 23:46,,1,2,2,0,Y,0,,,0,1,7,,7,3,4,1,2,DRY,3,NONE,,,,,,,,,8,,N,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"TU 1 TRAVELING SB ON S FAIRFAX ST.&nbsp; TU2 PARKED IN STREET ON W SIDE OF S FAIRFAX, FACING SB, OUTSIDE OF 7097 S FAIRFAX ST.&nbsp; TU1 COLLIDES WITH TU2. TU1 CONTINUES TO ROLL AND COMES TO A FINAL REST UP ON THE SIDEWALK DIRECTLY SOUTH OF E EASTER AVE AND S FAIRFAX ST INTERSECTION."
